id,sentence,subject_entity,object_entity,label
506,단말기는 앱과 얼굴 데이터를 공유하지 않고 사용자의 신원을 확인하고 성패를 돌려준다.,"{'word': '단말기', 'start_idx': 0, 'end_idx': 2, 'type': 'POH'}","{'word': '앱', 'start_idx': 5, 'end_idx': 5, 'type': 'POH'}",no_relation
507,"구글 플레이를 통해 안드로이드 응용 프로그램을 받을 경우, 애플의 앱 스토어와는 달리 구글의 정책에 따라 사용자가 구입한 지 2시간 이내에 다운로드한 응용 프로그램의 환불을 요구하면 구매 금액을 모두 환불해 주어야 한다.","{'word': '환불', 'start_idx': 93, 'end_idx': 94, 'type': 'POH'}","{'word': '금액', 'start_idx': 105, 'end_idx': 106, 'type': 'POH'}",no_relation
508,이로 인해 사고방지를 위해 여신전문금융법이 개정되어 보안이 인증된 IC 단말기를 의무적으로 설치해야 되는 법안이 시행되고 있다.,"{'word': 'IC 단말기', 'start_idx': 37, 'end_idx': 42, 'type': 'POH'}","{'word': '여신전문금융법', 'start_idx': 15, 'end_idx': 21, 'type': 'POH'}",no_relation
509,"그 외에도, 사용자는 최대 3개의 각기 다른 앱을 한 번에 다중 작업을 할 수 있다.","{'word': '앱', 'start_idx': 25, 'end_idx': 25, 'type': 'VIS'}","{'word': '사용자', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",no_relation
510,3초에서 10분까지 동영상을 제작할 수 있다.,"{'word': '동영상', 'start_idx': 11, 'end_idx': 13, 'type': 'POH'}","{'word': '10분', 'start_idx': 5, 'end_idx': 7, 'type': 'NOH'}",no_relation
511,등록된 템플릿 데이터베이스는 매처(matcher) 엔진을 통해 CPU 당 초당 수백만 개의 템플릿 내에서 측정되는 속도로 검색되며 오진 인식율은 상당히 낮은 편이다.,"{'word': '템플릿 데이터베이스', 'start_idx': 4, 'end_idx': 13, 'type': 'VIS'}","{'word': '인식율', 'start_idx': 76, 'end_idx': 78, 'type': 'POH'}",no_relation
512,삼성전자는 현재 타이젠 OS 최신 버전(타이젠 3.0)부터 소형 컴퓨터 모듈 '라즈베리파이'를 지원할 수 있도록 업데이트를 하고 있다.,"{'word': ""'라즈베리파이'"", 'start_idx': 43, 'end_idx': 50, 'type': 'VIS'}","{'word': '소형 컴퓨터 모듈', 'start_idx': 33, 'end_idx': 41, 'type': 'POH'}",vis : property
513,라즈베리파이는 초소형 컴퓨터 모듈로 가격이 평균 35달러에 불과하다.,"{'word': '라즈베리파이', 'start_idx': 0, 'end_idx': 5, 'type': 'VIS'}","{'word': '초소형 컴퓨터 모듈', 'start_idx': 8, 'end_idx': 17, 'type': 'POH'}",vis : property
514,이 개념의 전신들은 비슷한 방식으로 힌지에 다중 터치스크린 패널을 사용하였으나 이 용어는 현재 플렉서블 디스플레이를 이용하는 구현체들과 동일시되고 있다.,"{'word': '디스플레이', 'start_idx': 58, 'end_idx': 62, 'type': 'VIS'}","{'word': '플렉서블', 'start_idx': 53, 'end_idx': 56, 'type': 'POH'}",vis : property
515,상용화된 1세대 폴더블 스마트폰들은 내구성 문제와 높은 가격 문제를 마주하였다.,"{'word': '1세대 폴더블 스마트폰', 'start_idx': 5, 'end_idx': 16, 'type': 'VIS'}","{'word': '높은 가격', 'start_idx': 28, 'end_idx': 32, 'type': 'POH'}",vis : property
516,라즈베리파이는 초소형 컴퓨터 모듈로 가격이 평균 35달러에 불과하다.,"{'word': '라즈베리파이', 'start_idx': 0, 'end_idx': 5, 'type': 'VIS'}","{'word': '평균 35달러', 'start_idx': 24, 'end_idx': 30, 'type': 'NOH'}",vis : property
517,"틱톡(, , 더우인)은 장위밍(Zhang Yiming)이 2012년에 설립한 IT 기업 바이트댄스(ByteDance)가 소유하고 있는 글로벌 개인정보 갈취, 숏폼비디오 플랫폼이며 백도어이다.","{'word': '틱톡', 'start_idx': 0, 'end_idx': 1, 'type': 'INV'}","{'word': '숏폼비디오 플랫폼', 'start_idx': 88, 'end_idx': 96, 'type': 'POH'}",inv : property
518,또한 미국 비디오 앱 ‘뮤지컬리 (Musical.ly)’를 인수하며 지금의 틱톡 생태계를 완성했다.,"{'word': '‘뮤지컬리 (Musical.ly)’', 'start_idx': 12, 'end_idx': 30, 'type': 'INV'}","{'word': '미국 비디오 앱', 'start_idx': 3, 'end_idx': 10, 'type': 'POH'}",inv : property
519,TikTok의 개발사인 Bytedance는 2017년 11월에 중국 기업의 미국에서 인기있는 단편 영상 공유 커뮤니티 사이트 ‘musical.ly’를 매수한다고 발표했다.,"{'word': '‘musical.ly’', 'start_idx': 70, 'end_idx': 81, 'type': 'INV'}","{'word': '단편 영상 공유 커뮤니티 사이트', 'start_idx': 52, 'end_idx': 68, 'type': 'POH'}",inv : property
520,이 앱은 틱톡과 유사한 인플루언서 개인 인증 그리고 라이센스와 연간 수수료가 필요한 비즈니스 인증의 두 가지 다른 유형의 인증이 있다.,"{'word': '비즈니스 인증', 'start_idx': 47, 'end_idx': 53, 'type': 'INV'}","{'word': '연간 수수료', 'start_idx': 35, 'end_idx': 40, 'type': 'NOH'}",inv : property
521,"2020년 6월 케빈 메이어는 바이트댄스 모기업의 COO와 틱톡의 CEO가 됐지만, 입사 4개월 만인 8월 27일 사임했다.","{'word': '바이트댄스', 'start_idx': 17, 'end_idx': 21, 'type': 'ORG'}","{'word': '케빈 메이어', 'start_idx': 9, 'end_idx': 14, 'type': 'PER'}",org : employees
522,"2020년 6월 케빈 메이어는 바이트댄스 모기업의 COO와 틱톡의 CEO가 됐지만, 입사 4개월 만인 8월 27일 사임했다.","{'word': '틱톡', 'start_idx': 33, 'end_idx': 34, 'type': 'ORG'}","{'word': '케빈 메이어', 'start_idx': 9, 'end_idx': 14, 'type': 'PER'}",org : employees
523,"바이트댄스의 창시자인 장위밍은 ""중국은 전 세계 인터넷 사용자의 5분의 1에 불과하다.","{'word': '바이트댄스', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '장위밍', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",org : employees
524,찰리 다멜리오는 한 때 다른 틱톡 스타들과 함께 로스앤젤레스에 본사를 둔 틱톡 협력 콘텐츠 회사인 ‘Hype House’에 속해 있었으나 몇 달 뒤 떠났다.,"{'word': '‘Hype House’', 'start_idx': 55, 'end_idx': 66, 'type': 'ORG'}","{'word': '찰리 다멜리오', 'start_idx': 0, 'end_idx': 6, 'type': 'PER'}",org : employees
525,"이러한 장치들의 개념은 노키아의 Morph 콘셉트(2008년), 삼성전자가 제시한 콘셉트(2013년 플렉서블 OLED 디스플레이를 이용한 콘셉트의 일부)로 거슬러 올라가며, OLED 디스플레이를 채용하면서 상업적으로 판매되는 접히는 최초의 스마트폰들은 2018년 11월에 등장하기 시작했다.","{'word': '상업적으로 판매되는 접히는 최초의 스마트폰들', 'start_idx': 115, 'end_idx': 138, 'type': 'VIS'}","{'word': '2018년 11월', 'start_idx': 141, 'end_idx': 149, 'type': 'DAT'}",vis : rdpd
526,"2006년, 폴리머 비전은 모바일 월드 콩그레스(MWC)에서 Readius라는 롤러블 콘셉트 폴더블 스마트폰을 보여주었다.","{'word': 'Readius', 'start_idx': 34, 'end_idx': 40, 'type': 'VIS'}","{'word': '2006년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",vis : rdpd
527,"2011년 9월부터 리눅스재단에 의해 발표된 제 3의 모바일 운영체제이며, 스마트폰과 태블릿, 스마트TV나 넷북 등 다양한 기기에서 작동하는 표준 기반의 개방형 모바일 운영체제로서, 모든 API는 HTML5와 자바스크립트, CSS와 같은 웹표준을 지원한다.","{'word': '제 3의 모바일 운영체제', 'start_idx': 25, 'end_idx': 37, 'type': 'INV'}","{'word': '2011년 9월', 'start_idx': 0, 'end_idx': 7, 'type': 'DAT'}",inv : rdpd
528,"한편, 틱톡은 2020년 2월 부모가 자녀의 디지털 웰빙을 제어할 수 있는 ‘가족 안전 모드’를 발표했다.","{'word': '‘가족 안전 모드’', 'start_idx': 42, 'end_idx': 51, 'type': 'INV'}","{'word': '2020년 2월', 'start_idx': 8, 'end_idx': 15, 'type': 'DAT'}",inv : rdpd
529,틱톡은 2016년 9월 출시한 지 3년 만에 8억 명의 실사용자를 기록했다.,"{'word': '틱톡', 'start_idx': 0, 'end_idx': 1, 'type': 'INV'}","{'word': '2016년 9월', 'start_idx': 4, 'end_idx': 11, 'type': 'DAT'}",inv : rdpd
530,바이트댄스는 틱톡을 2016년 9월 중국 시장에 ‘더우인’이라는 이름으로 출시하며 1년만에 이용자 1억명을 돌파했다.,"{'word': '틱톡', 'start_idx': 7, 'end_idx': 8, 'type': 'INV'}","{'word': '1억명', 'start_idx': 55, 'end_idx': 57, 'type': 'NOH'}",inv : nou
531,"현재 틱톡은 월평균 이용자 8억명, 전 세계 누적 다운로드 수 20억회를 기록했다.","{'word': '틱톡', 'start_idx': 3, 'end_idx': 4, 'type': 'INV'}","{'word': '8억명', 'start_idx': 15, 'end_idx': 17, 'type': 'NOH'}",inv : nou
532,2020년 7월 현재 더우인을 제외한 틱톡은 4년이 채 되지 않아 전 세계 7억 명에 가까운 이용자를 기록했다.,"{'word': '틱톡', 'start_idx': 21, 'end_idx': 22, 'type': 'INV'}","{'word': '7억 명', 'start_idx': 42, 'end_idx': 45, 'type': 'NOH'}",inv : nou
533,더우인은 2020년 4월 현재 월 5억 명 안팎의 실사용자들을 기록했다.,"{'word': '더우인', 'start_idx': 0, 'end_idx': 2, 'type': 'INV'}","{'word': '5억 명', 'start_idx': 19, 'end_idx': 22, 'type': 'NOH'}",inv : nou
534,"더우인은 200일 만에 개발돼 1년 만에 이용자가 1억명에 달했고, 매일 10억건 이상의 동영상을 시청했다.","{'word': '더우인', 'start_idx': 0, 'end_idx': 2, 'type': 'INV'}","{'word': '1억명', 'start_idx': 28, 'end_idx': 30, 'type': 'NOH'}",inv : nou
535,틱톡은 2016년 9월 출시한 지 3년 만에 8억 명의 실사용자를 기록했다.,"{'word': '틱톡', 'start_idx': 0, 'end_idx': 1, 'type': 'INV'}","{'word': '8억 명', 'start_idx': 25, 'end_idx': 28, 'type': 'NOH'}",inv : nou
536,틱톡 사용자들 중 90%가 매일 앱을 사용한다고 응답했으며 틱톡에 따르면 2020년 7월 현재 미국에만 월 9천만 명 이상의 활성 사용자가 있다고 한다.,"{'word': '앱', 'start_idx': 18, 'end_idx': 18, 'type': 'INV'}","{'word': '틱톡 사용자들 중 90%', 'start_idx': 0, 'end_idx': 12, 'type': 'NOH'}",inv : nou
537,삼성전자는 2015년 1월 인도에서 첫 타이젠 스마트폰 'Samsung Z1'을 출시하며 스마트폰 OS 시장에 진출했다.,"{'word': '첫 타이젠 스마트폰', 'start_idx': 20, 'end_idx': 29, 'type': 'VIS'}","{'word': ""'Samsung Z1'"", 'start_idx': 31, 'end_idx': 42, 'type': 'VIS'}",vis : an
538,"2006년, 폴리머 비전은 모바일 월드 콩그레스(MWC)에서 Readius라는 롤러블 콘셉트 폴더블 스마트폰을 보여주었다.","{'word': 'Readius', 'start_idx': 34, 'end_idx': 40, 'type': 'VIS'}","{'word': '롤러블 콘셉트 폴더블 스마트폰', 'start_idx': 44, 'end_idx': 59, 'type': 'VIS'}",vis : an
539,"2022년 1월 12일, 삼성전자는 2021년 12월 31일 타이젠 OS전용 애플리케이션 마켓 플랫폼인 타이젠 스토어를 영구 폐쇄했다.","{'word': '타이젠 OS전용 애플리케이션 마켓 플랫폼', 'start_idx': 34, 'end_idx': 55, 'type': 'INV'}","{'word': '타이젠 스토어', 'start_idx': 58, 'end_idx': 64, 'type': 'INV'}",inv : an
540,바이트댄스는 틱톡을 2016년 9월 중국 시장에 ‘더우인’이라는 이름으로 출시하며 1년만에 이용자 1억명을 돌파했다.,"{'word': '틱톡', 'start_idx': 7, 'end_idx': 8, 'type': 'INV'}","{'word': '‘더우인’', 'start_idx': 27, 'end_idx': 31, 'type': 'INV'}",inv : an
541,더우인(Douyin)은 중국 베이징에서 2016년 9월 바이트댄스에 의해 원래 ‘A.me’라는 이름으로 론칭된 뒤 2016년 12월 더우인(Douynin)으로 리브랜딩되었다.,"{'word': '더우인', 'start_idx': 0, 'end_idx': 2, 'type': 'INV'}","{'word': '‘A.me’', 'start_idx': 44, 'end_idx': 49, 'type': 'INV'}",inv : an
542,"타이젠은 리눅스 파운데이션의 리눅스 커널을 기반으로 하며, HTML5 및 C++ 기반으로 만들어진다.","{'word': '타이젠', 'start_idx': 0, 'end_idx': 2, 'type': 'INV'}","{'word': '리눅스 커널', 'start_idx': 16, 'end_idx': 21, 'type': 'INV'}",inv : ft
543,삼성전자는 그동안 오픈소스플랫폼 개발자 회의를 통해 타이젠의 확장성을 강조하고 개발자들이 누구나 타이젠 전용 프로그램을 개발할 수 있도록 소스코드도 공개했다.,"{'word': '타이젠 전용 프로그램', 'start_idx': 54, 'end_idx': 64, 'type': 'INV'}","{'word': '소스코드', 'start_idx': 77, 'end_idx': 80, 'type': 'INV'}",inv : ft
544,"이는 틱톡의 인공지능(AI)이 사용자가 어떤 종류의 콘텐츠를 좋아했는지, 누구와 상호작용했는지, 무엇을 검색했는지를 분석하여 콘텐츠가 생성된다.","{'word': '틱톡', 'start_idx': 3, 'end_idx': 4, 'type': 'INV'}","{'word': '인공지능', 'start_idx': 7, 'end_idx': 10, 'type': 'INV'}",inv : ft
545,"틱톡은 인공지능(AI)을 이용해 콘텐츠와의 상호작용을 통해 사용자의 관심과 선호도를 분석하고, 사용자별로 개인화된 콘텐츠 피드를 전시한다.","{'word': '틱톡', 'start_idx': 0, 'end_idx': 1, 'type': 'INV'}","{'word': '인공지능', 'start_idx': 4, 'end_idx': 7, 'type': 'INV'}",inv : ft
546,"홍채 인식(虹彩認識, )은 사람의 눈 두 쪽 또는 한 쪽의 상에 대해 수학적 패턴 인식 기술을 사용하는 자동화된 생체 식별 방식으로, 복잡한 패턴이 고유하고 안정적이며 일정한 거리에서 관찰이 가능하다.","{'word': '홍채 인식', 'start_idx': 0, 'end_idx': 4, 'type': 'INV'}","{'word': '수학적 패턴 인식 기술', 'start_idx': 39, 'end_idx': 50, 'type': 'INV'}",inv : ft
547,홍채 인식은 근적외선 조명 기능을 갖춘 비디오 카메라 기술을 사용하여 바깥에서 보이는 세세하고 복잡한 구조의 홍채의 상을 취득한다.,"{'word': '비디오 카메라 기술', 'start_idx': 22, 'end_idx': 31, 'type': 'INV'}","{'word': '근적외선 조명 기능', 'start_idx': 7, 'end_idx': 16, 'type': 'INV'}",inv : ft
548,"수학적, 통계적 알고리즘을 통해 이러한 패턴으로부터 인코딩된 디지털 템플릿들은 개인의 식별을 허용한다.","{'word': '디지털 템플릿', 'start_idx': 34, 'end_idx': 40, 'type': 'INV'}","{'word': '알고리즘', 'start_idx': 9, 'end_idx': 12, 'type': 'INV'}",inv : ft
549,"이어 2015년 10월에는 5인치 HD 슈퍼 아몰레드(AMOLED) 디스플레이와 후면 800만, 전면 500만 화소 카메라를 탑재한 타이젠 스마트폰 'Samsung Z3'를 인도에서 출시했다.","{'word': ""'Samsung Z3'"", 'start_idx': 83, 'end_idx': 94, 'type': 'VIS'}","{'word': '전면 500만 화소 카메라', 'start_idx': 54, 'end_idx': 67, 'type': 'VIS'}",vis : comp
550,"TV, 냉장고, 휴대용 장치와 같은 모든 전자기기에 포함을 목적으로 하는 오픈 소스 모바일 운영 체제이다.","{'word': '전자기기', 'start_idx': 23, 'end_idx': 26, 'type': 'VIS'}","{'word': '운영 체제', 'start_idx': 51, 'end_idx': 55, 'type': 'INV'}",vis : comp
551,삼성전자는 웨어러블 기기-삼성 기어2/삼성 기어S와 스마트 TV에도 타이젠 OS를 탑재함으로써 타이젠의 영향력을 키워나가고 있다.,"{'word': '웨어러블 기기-삼성 기어2/삼성 기어S', 'start_idx': 6, 'end_idx': 26, 'type': 'VIS'}","{'word': '타이젠 OS', 'start_idx': 38, 'end_idx': 43, 'type': 'INV'}",vis : comp
552,삼성전자는 웨어러블 기기-삼성 기어2/삼성 기어S와 스마트 TV에도 타이젠 OS를 탑재함으로써 타이젠의 영향력을 키워나가고 있다.,"{'word': '스마트 TV', 'start_idx': 29, 'end_idx': 34, 'type': 'VIS'}","{'word': '타이젠 OS', 'start_idx': 38, 'end_idx': 43, 'type': 'INV'}",vis : comp
553,"그 예로, 친환경(비카드듐) 퀀텀닷 디스플레이의 타이젠 OS를 탑재한 프리미엄 모델인 SUHD TV를 선보이며, 2015년 이후에 출시되는 모든 스마트 TV에 타이젠 OS를 적용하기로 결정했고, 이후 타이젠 OS를 세탁기, 냉장고 등과 같은 생활가전에 확대해 loT (사물인터넷)시장 개척의 발판으로 삼겠다는 계획이다.","{'word': 'SUHD TV', 'start_idx': 48, 'end_idx': 54, 'type': 'VIS'}","{'word': '타이젠 OS', 'start_idx': 27, 'end_idx': 32, 'type': 'INV'}",vis : comp
554,"틱톡은 먹방, 춤, 밈 등 다양한 형태의 영상들이 있다.","{'word': '틱톡', 'start_idx': 0, 'end_idx': 1, 'type': 'INV'}","{'word': '영상들', 'start_idx': 23, 'end_idx': 25, 'type': 'INV'}",inv : comp
555,틱톡의 ‘추천’ 페이지는 사용자의 활동을 바탕으로 사용자에게 맞춤 동영상을 추천하는 피드이다.,"{'word': '틱톡', 'start_idx': 0, 'end_idx': 1, 'type': 'INV'}","{'word': '‘추천’ 페이지', 'start_idx': 4, 'end_idx': 11, 'type': 'INV'}",inv : comp
556,틱톡에는 다양한 핫 이슈가 있다.,"{'word': '틱톡', 'start_idx': 0, 'end_idx': 1, 'type': 'INV'}","{'word': '핫 이슈', 'start_idx': 9, 'end_idx': 12, 'type': 'INV'}",inv : comp
557,"바이트댄스는 동영상 업로드, 사용자 프로필 구축, 다이렉트 메시지, 타인의 동영상 댓글 달기 등을 차단하는 틱톡에 아이들 전용 모드를 추가함으로써 콘텐츠의 시청과 녹화를 허용했다.","{'word': '틱톡', 'start_idx': 60, 'end_idx': 61, 'type': 'INV'}","{'word': '아이들 전용 모드', 'start_idx': 64, 'end_idx': 72, 'type': 'INV'}",inv : comp
